"1276","Отделение №510/369","","+375 17 292-82-58","Минск","г. Минск, ул. В.Хоружей, 8","27.57775","53.919817"
"1279","Отделение №510/377","","+375 17 335-30-38","Минск","г. Минск, ул. Будславская, 2","27.537633","53.959267"
"1284","Обменный пункт №510/5","","+375 17 292-34-90","Минск","г. Минск, ул. В.Хоружей, 8","27.577743","53.920093"
"1287","Отделение №511/122","","+375 17 245-14-00","Минск","г. Минск, ул. Уральская, 16","27.617283","53.902417"
"1289","Отделение №511/166","","+375 17 378-52-52","Минск","г. Минск, ул. Солтыса, 54","27.653444","53.895321"
"1290","Отделение №511/176","","+375 17 379-96-60","Минск","г. Минск, ул. Ванеева, 18","27.6121","53.881983"
"1292","Отделение №511/212","","+375 17 351-81-02","Минск","г. Минск, 2-ой пер. Багратиона, 20","27.626123","53.908004"
"1293","Отделение №511/214","","+375 17 245-35-43","Минск","г. Минск, ул. Долгобродская, 4","27.60165","53.901083"
"1294","Отделение №511/291","","+375 17 398-87-12","Минск","г. Минск, ул. О.Кошевого, 18","27.60655","53.886083"
"1295","Отделение №529/293","","+375 17 332-61-37","Минск","г. Минск, ул. Высокая, 11д","27.67604","53.914973"
"1296","Отделение №511/310","","+375 17 318-60-11","Минск","г. Минск, ул. Слесарная, 4","27.579717","53.8981"
"1299","Отделение №511/325","","+375 17 367-34-06","Минск","г. Минск, пр. Партизанский, 26","27.607083","53.878067"
"1304","Отделение №511/315","","+375 17 368-79-29","Минск","г. Минск, пр. Рокоссовского, 1","27.598065","53.874691"
"1307","Отделение №514/329","","+375 17 218-10-42","Минск","г. Минск, пр. Независимости, 169","27.66605","53.9441"
"1320","Обменный пункт №514/422","","+375 17 351-20-62","Минск","г. Минск, ул. Червякова, 57","27.547633","53.929983"
"1325","Отделение №514/404","","+375 17 290-96-16","Минск","г. Минск, ул. Сурганова, 66","27.582433","53.930267"
"1326","Отделение №514/113","","+375 17 288-10-21","Минск","г. Минск, пр. Независимости, 43","27.57905","53.91245"
"1327","Отделение №514/154","","+375 17 342-51-83","Минск","г. Минск, ул. Л.Беды, 19","27.589","53.932517"
"1328","Отделение №514/164","","+375 17 348-26-11","Минск","г. Минск, ул. Логойский тракт, 1/1","27.605533","53.9405"
"1329","Отделение №514/181","","+375 17 266-24-90","Минск","г. Минск, ул. Логойский тракт, 27","27.617817","53.952717"
"1330","Отделение №514/187","","+375 17 280-06-51","Минск","г. Минск, ул. Я.Коласа, 47, корп.1","27.596833","53.929167"
"1331","Отделение №514/200","","+375 17 242-88-37","Минск","г. Минск, ул. М.Богдановича, 78","27.573733","53.9274"
"1332","Отделение №514/210","","+375 17 288-16-03","Минск","г. Минск, пр. Машерова, 16","27.574133","53.91525"
"1334","Отделение №514/246","","+375 17 392-25-66","Минск","г. Минск, ул. В.Хоружей, 24/1","27.565633","53.92255"
"1336","Отделение №514/271","","+375 17 266-43-38","Минск","г. Минск, ул. Мирошниченко, 1, корп.1","27.605133","53.958817"
"1337","Отделение №514/282","","+375 17 355-44-03","Минск","г. Минск, пр. Машерова, 42","27.561676","53.91779"
"1338","Отделение №514/283","","+375 17 266-44-33","Минск","г. Минск, ул. Гамарника, 16, корп.1","27.61505","53.957433"
"1339","Отделение №514/300","","+375 17 224-86-31","Минск","г. Минск, пр. Независимости, 44","27.578958","53.91116"
"1340","Отделение №514/312","","+375 17 338-61-07","Минск","г. Минск, ул. Куйбышева, 75","27.579717","53.924"
"1341","Отделение №514/313","","+375 17 279-17-67","Минск","г. Минск","28.034267","53.88945"
"1345","Отделение №514/393","","+375 17 265-08-26","Минск","г. Минск, пр. Независимости, 117","27.635333","53.930717"
"1348","Отделение №511/45","","+375 17 263-09-03","Минск","г. Минск, ул. Фабричная, 23","27.590267","53.8864"
"1349","Отделение №527/100","","+375 17 223-63-20","Минск","г. Минск, ул. Маяковского, 8","27.56731","53.883394"
"1353","Отделение №511/198","","+375 17 378-20-73","Минск","г. Минск, пр. Рокоссовского, 114","27.6083","53.8577"
"1354","Отделение №511/211","","+375 17 338-09-66","Минск","г. Минск, пр. Партизанский, 23а","27.594003","53.883724"
"1356","Отделение №511/272","","+375 17 318-69-15","Минск","г. Минск, ул. Плеханова, 42","27.60855","53.863941"
"1357","Отделение №511/273","","+375 17 358-98-61","Минск","г. Минск, ул. Плеханова, 72","27.591833","53.859217"
"1358","Отделение №527/297","","+375 17 327-32-11","Минск","г. Минск, ул. К.Маркса, 8","27.554678","53.89649"
"1360","Отделение №511/378","","+375 17 302-91-80","Минск","г. Минск, пр. Рокоссовского, 33","27.603025","53.869929"
"1361","Отделение №511/383","","+375 17 378-48-06","Минск","г. Минск, ул. Игуменский тракт, 42","27.562933","53.846681"
"1366","Отделение №527/87","","+375 17 251-34-21","Минск","г. Минск, ул. Льва Толстого, 4 пом.7Н","27.54285","53.889533"
"1367","Отделение №527/101","","+375 17 323-97-04","Минск","г. Минск, ул. Жуковского, 6 корп.2, пом.3Н","27.549886","53.882307"
"1368","Отделение №527/192","","+375 17 207-02-70","Минск","г. Минск, ул. Кижеватова, 80, корп. 1, пом. 2Н","27.532543","53.844109"
"1369","Отделение №527/199","","+375 17 212-96-12","Минск","г. Минск, ул. Корженевского, 10/1","27.50262","53.844794"
"1370","Отделение №527/209","","+375 17 398-85-42","Минск","г. Минск, ул. Асаналиева, 40Б","27.545623","53.850826"
"1374","Отделение №527/289","","+375 17 227-41-56","Минск","г. Минск, ул. Чкалова, 1 пом.7Н","27.537088","53.881505"
"1378","Отделение №527/355","","+375 17 328-63-68","Минск","г. Минск, ул. Кирова, 2-145","27.551933","53.89185"
"1379","Отделение №527/356","","+375 17 398-07-91","Минск","г. Минск, ул. Брестская, 77а","27.521433","53.8555"
"1380","Отделение №527/360","Здание Северного железнодорожного вокзала","+375 17 210-47-75","Минск","г. Минск, пл. Привокзальная, 5","27.550063","53.89105"
"1383","Отделение №527/387","торговый центр Столица (верхний уровень)","+375 17 226-13-10","Минск","г. Минск, пр. Независимости, 3-1, пом. 36-44","27.545867","53.895083"
"1384","Отделение №527/395","торговый центр Столица (верхний уровень)","+375 17 289-14-61","Минск","г. Минск, пр. Независимости, 3-2,пом.501","27.54882","53.896241"
"1387","Обменный пункт №527/11","ж/д вокзал «Минск-Пассажирский»","+375 17 213-21-09","Минск","г. Минск, пл. Привокзальная, 5","27.550549","53.890585"
"1388","Обменный пункт №527/12","ж/д вокзал «Минск-Пассажирский»","+375 17 213-21-09","Минск","г. Минск, пл. Привокзальная, 5","27.550707","53.890649"
"1390","Обменный пункт №527/15","","+375 17 213-21-09","Минск","г. Минск, ул. Кирова, 2","27.552259","53.891849"
"1397","Обменный пункт №527/22","Подземный переход","+375 17 213-21-09","Минск","г. Минск, пр. Независимости-ул.Ленина","27.5593","53.9008"
"1398","Обменный пункт №527/24","ТЦ Столица","+375 17 213-21-09","Минск","г. Минск, пр. Независимости, 3-2, пом.505","27.548516","53.895679"
"1399","Отделение №529/320","Здание Академии наук, правое крыло","+375 17 269-12-97","Минск","г. Минск, пр. Независимости, 66","27.598401","53.920504"
"1401","Отделение №529/112","","+375 17 375-85-37","Минск","г. Минск, пр. Независимости, 91","27.608951","53.923644"
"1402","Отделение №529/127","","+375 17 352-02-16","Минск","г. Минск, пр. Независимости, 103","27.626617","53.928104"
"1403","Отделение №529/169","","+375 17 347-82-74","Минск","г. Минск, ул. Водолажского, 4","27.706301","53.944181"
"1404","Отделение №529/170","","+375 17 342-37-63","Минск","г. Минск, ул. Фогеля, 1В","27.736565","53.960809"
"1405","Отделение №529/175","","+375 17 357-03-39","Минск","г. Минск, ул. Калиновского, 55","27.629458","53.946973"
"1406","Отделение №529/190","","+375 17 377-38-76","Минск","г. Минск, ул. Толбухина, 8","27.613084","53.927797"
"1407","Отделение №529/193","","+375 17 379-47-82","Минск","г. Минск, ул. Славинского, 41","27.640413","53.938723"
"1408","Отделение №529/207","","+375 17 320-06-11","Минск","г. Минск, ул. Карбышева, 1/4","27.62405","53.955683"
"1410","Отделение №529/245","","+375 17 377-84-57","Минск","г. Минск, пр. Независимости, 155/1","27.650785","53.93513"
"1413","Отделение №529/285","","+375 17 264-17-23","Минск","г. Минск, ул. Руссиянова, 36","27.688671","53.935836"
"1414","Отделение №529/292","","+375 17 285-94-49","Минск","г. Минск, ул. Руссиянова, 9","27.68432","53.938753"
"1416","Отделение №529/305","","+375 17 289-69-97","Минск","г. Минск, ул. Гинтовта, 14","27.671785","53.948265"
"1418","Отделение №529/321","","+375 17 379-30-84","Минск","г. Минск, пр. Независимости, 55","27.588589","53.918432"
"1424","Отделение №529/350","ТЦ Корона","+375 17 393-49-68","Минск","г. Минск, пр. Независимости, 154","27.67365","53.936102"
"1427","Отделение №529/367","","+375 17 369-75-87","Минск","г. Минск, ул. Острошицкая, 7","27.690476","53.948727"
"1429","Обменный пункт №529/1","ОАО ЦУМ Минск; 3-ий этаж","+375 17 237-34-99","Минск","г. Минск, пр. Независимости, 54","27.586084","53.916271"
"1432","Отделение №795/365","","+375 17 222-49-18","Минск","г. Минск, ул. К.Маркса, 38","27.56475","53.9002"
"1436","Отделение №601/5113","","+375 17 672-02-99","Лебедево","агрогородок Лебедево, пл. Центральная, 1","26.709133","54.309717"
"1437","Отделение №601/5114","","+375 17 672-91-00","Турец-Бояры","д. Турец-Бояры, ул. Центральная, 6","26.662617","54.37915"
"1439","Отделение №601/5115","","+375 17 672-53-41","Березинское","агрогородок Березинское, ул. Ленина, 10","26.612667","54.220883"
"1441","Отделение №601/5116","","+375 17 655-77-91","Молодечно","г. Молодечно, ул. Ясинского, 11","26.826622","54.304693"
"1442","Отделение №601/5117","","+375 17 652-64-86","Радошковичи","г.п. Радошковичи, ул. Советская, 12","27.246267","54.152733"
"1443","Отделение №601/5118","","+375 17 679-12-95","Олехновичи","агрогородок Олехновичи, ул. Молодежная, 13","27.1031","54.152217"
"1444","Отделение №601/5119","","+375 17 679-64-31","Красное","д. Красное, ул. Новикова, 1","27.07885","54.249083"
"1446","Отделение №601/5121","","+375 17 670-29-63","Чисть","п. Чисть, ул. Русанова, 55","27.104817","54.265767"
"1448","Отделение №601/5122","","+375 17 673-90-02","Молодечно","г. Молодечно, ул. Я. Купалы, 110","26.895267","54.311333"
"1449","Отделение №601/5123","","+375 17 674-60-72","Молодечно","г. Молодечно, ул. В. Гастинец, 74Б","26.850867","54.303567"
"1451","Отделение №601/5124","","+375 17 652-99-53","Молодечно","г. Молодечно, ул. Садовая, 8","26.839398","54.320622"
"1453","Отделение №601/5126","","+375 17 674-60-82","Молодечно","г. Молодечно, ул. В.Гастинец, 121","26.853927","54.30147"
"1454","Отделение №601/5127","","+375 17 674-60-42","Молодечно","г. Молодечно, ул. Б.Хмельницкого, 26а","26.840267","54.298367"
"1455","Отделение №601/5128","","+375 17 677-88-55","Молодечно","г. Молодечно, ул. Виленская, 201","26.87045","54.31765"
"1456","Отделение №601/5129","","+375 17 674-45-14","Молодечно","г. Молодечно, ул. В.Гастинец, 161","26.877683","54.2967"
"1457","Отделение №601/5130","","+375 17 674-36-76","Молодечно","г. Молодечно, ул. В.Гастинец, 143б","26.866316","54.298769"
"1461","Обменный пункт №601/5131","","+375 17 650-09-91","Молодечно","г. Молодечно, ул. Скорины, 16","26.846817","54.298"
"1466","Отделение №612/5184","","+375 17 154-86-94","Поплавы","агрогородок Поплавы, ул. Октябрьская, 2","28.869133","53.803433"
"1470","Отделение №612/5186","","+375 17 156-39-47","Любушаны","агрогородок Любушаны, ул. Школьная, 20","29.227533","53.800017"
"1473","Отделение №500/5001","","+375 17 725-33-33","Ивенец","г.п. Ивенец, ул. 1 мая, 7","26.738976","53.890217"
"1475","Отделение №500/5002","","+375 17 724-45-58","Вишнево","агрогородок Вишнево, ул. Советская, 50а","26.212679","54.14239"
"1476","Отделение №500/5003","","+375 17 723-33-15","Городьки","агрогородок Городьки, ул. Советская, 2","26.441631","54.214608"
"1480","Отделение №500/5004","","+375 17 725-23-25","Раков","агрогородок Раков, пл. Свободы, 11","27.056118","53.967619"
"1484","Отделение №606/5033","","+375 17 163-35-32","Станьково","д. Станьково, ул. Марата Казея, 36-2","27.230883","53.629233"
"1485","Отделение №606/5034","","+375 17 164-79-01","Фаниполь","г. Фаниполь, ул. Комсомольская, 28","27.31895","53.742267"
"1486","Отделение №606/5035","","+375 17 164-61-09","Энергетиков","п. Энергетиков, ул. Маяковского, 6","27.052217","53.584817"
"1490","Отделение №607/5224","","+375 17 934-33-72","Заостровечье","агрогородок Заостровечье, ул. Мелиораторов, 10","26.777569","52.901024"
"1491","Отделение №607/5223","","+375 17 934-58-17","Синявка","агрогородок Синявка, ул. Шоссейная, 37","26.464369","52.962695"
"1494","Отделение №607/5225","","+375 17 933-34-92","Морочь","агрогородок Морочь, ул. Мира, 12","26.85649","52.882278"
"1495","Отделение №607/5226","","+375 17 934-44-19","Домоткановичи","агрогородок Домоткановичи, ул. Советская, 24","26.558391","53.114471"
"1498","Отделение №607/5227","","+375 17 933-13-55","Лазовичи","агрогородок Лазовичи, ул. Мира, 5","26.880249","52.961881"
"1502","Отделение №609/5229","","+375 17 194-37-95","Тимковичи","агрогородок Тимковичи, ул. Новая, 39","27.01245","53.0788"
"1503","Отделение №609/5230","","+375 17 194-21-33","Бобовня","д. Бобовня, ул. Центральная, 15","26.956783","53.263633"
"1505","Отделение №609/5231","","+375 17 194-25-71","Старица","агрогородок Старица, ул. Партизанская, 33","27.268683","53.23505"
"1507","Отделение №609/5232","","+375 17 194-89-45","Быстрица","агрогородок Быстрица, ул. Тимирязева, 71а","27.077983","53.03635"
"1508","Отделение №609/5233","","+375 17 193-17-73","Грозово","агрогородок Грозово, ул. Копыльская, 21","27.329467","53.1696"
"1516","Отделение №609/5234","","+375 17 192-31-77","Семежево","агрогородок Семежево, ул. Дубровная, 5","27.002207","53.960953"
"1520","Отделение №612/5179","","+375 17 962-19-60","Бобр","г.п. Бобр, ул. Базарная, 4","29.271633","54.3382"
"1521","Отделение №612/5180","","+375 17 962-28-46","Крупский","п. Крупский, ул. Вокзальная, 1","29.070919","54.300117"
"1522","Отделение №612/5181","","+375 17 964-74-96","Ухвала","агрогородок Ухвала, ул. Ленина, 9","29.206367","54.10335"
"1525","Отделение №612/5182","","+375 17 965-33-61","Холопеничи","г.п. Холопеничи, ул. К.Маркса, 11","28.958714","54.517197"
"1531","Отделение №611/5040","","+375 17 745-82-30","Гайна","агрогородок Гайна, ул. Победы, 1","27.702533","54.248433"
"1533","Отделение №611/5041","","+375 17 742-20-84","Плещеницы","г.п. Плещеницы, ул. Калинина, 9","27.830747","54.425989"
"1535","Отделение №611/5042","","+375 17 747-36-06","Крайск","агрогородок Крайск, ул. Будённого, 8-1","27.502267","54.5215"
"1537","Отделение №611/5044","","+375 17 742-26-48","Плещеницы","г.п. Плещеницы, ул. Октябрьская, 84","27.816561","54.416222"
"1538","Отделение №611/5045","","+375 17 747-21-50","Околово","д. Околово, 52","27.859133","54.491767"
"1540","Отделение №611/5047","","+375 17 745-02-70","Логойск","г. Логойск","27.837751","54.15628"
"1543","Отделение №612/5161","","+375 17 779-30-20","Борисов","г. Борисов, ул. Днепровская, 41","28.467216","54.240952"
"1544","Отделение №612/5162","","+375 17 775-66-81","Борисов","г. Борисов, ул. Серебренникова, 20 Б","28.473528","54.179076"
"1545","Отделение №612/5163","","+375 17 794-25-23","Борисов","г. Борисов, ул. Дзержинского, 74","28.505261","54.246344"
"1546","Отделение №612/5164","","+375 17 778-21-39","Борисов","г. Борисов, ул. Заводская, 16","28.540905","54.215667"
"1547","Отделение №612/5165","","+375 17 779-79-69","Борисов","г. Борисов, ул. Лопатина, 160","28.501945","54.2593"
"1550","Отделение №612/5166","","+375 17 773-15-71","Борисов","г. Борисов, пр. Революции, 47","28.504632","54.224197"
"1551","Отделение №612/5167","","+375 17 779-29-80","Борисов","г. Борисов, ул. Н.Неман, 149","28.513821","54.257428"
"1552","Отделение №612/5168","","+375 17 774-25-16","Борисов","г. Борисов, ул. Даумана, 97","28.490698","54.211629"
"1553","Отделение №612/5169","","+375 17 773-37-81","Борисов","г. Борисов, пр. Революции, 36","28.516028","54.223633"
"1555","Отделение №612/5170","","+375 17 777-53-32","Зембин","агрогородок Зембин, ул. Советская, 13","28.222129","54.357605"
"1556","Отделение №612/5171","","+375 17 772-54-22","Лошница","агрогородок Лошница, ул. Мичурина, 73а","28.774072","54.279649"
"1557","Отделение №612/5172","","+375 17 777-82-67","Велятичи","агрогородок Велятичи, ул. Ленинская, 2","28.903402","54.164645"
"1560","Отделение №612/5174","","+375 17 797-17-21","Холхолица","д. Холхолица, ул. Школьная, 1","28.430708","54.428468"
"1561","Отделение №612/5175","","+375 17 772-94-22","Оздятичи","агрогородок Оздятичи, ул. Бордиловского, 86","28.828914","54.099951"
"1562","Отделение №612/5176","","+375 17 793-43-47","Ганцевичи","д. Ганцевичи, ул. Центральная, 6","28.147502","54.49806"
"1565","Отделение №612/5177","","+375 17 775-33-75","Большая Ухолода","д. Большая Ухолода, ул. Элькинда, 2","28.616274","54.201034"
"1566","Отделение №612/5178","","+375 17 773-29-22","Борисов","г. Борисов, ул. Чапаева, 31","28.505502","54.213846"
"1570","Отделение №613/5235","","+375 17 944-62-34","Речень","д. Речень, ул. Садовая, 38","27.845155","52.743814"
"1571","Отделение №613/5236","","+375 17 945-81-91","Таль","д. Таль, ул. Советская, 3","27.952133","52.856836"
"1572","Отделение №613/5237","","+375 17 943-73-92","Сосны-1","п. Сосны-1, ул. Лесная, 2","27.985182","52.585898"
"1573","Отделение №613/5238","","+375 17 942-32-48","Малые Городятичи","д. Малые Городятичи, ул. Советская, 17","28.327243","52.547669"
"1574","Отделение №613/5239","","+375 17 943-53-30","Осовец","д. Осовец, ул. Советская, 44","28.194443","52.853055"
"1577","Отделение №613/5241","","+375 17 946-09-16","Загалье","д. Загалье, ул. Школьная, 3","28.355767","52.673752"
"1578","Отделение №613/5242","","+375 17 944-74-10","Сосны-2","п. Сосны-2, ул. Первомайская, 1а","28.248409","52.670177"
"1580","Отделение №613/5243","","+375 17 945-63-01","Уречье","г.п. Уречье, пер. Ленина, 7","27.890453","52.951654"
"1583","Отделение №613/5244","","+375 17 946-18-34","Сорочи","агрогородок Сорочи, ул. Советская, 4б","28.019466","52.789185"
"1584","Отделение №613/5245","","+375 17 945-16-52","Любань","г. Любань, ул. Калинина, 70Б - 3","28.0034","52.80398"
"1587","Отделение №500/5083","","+375 17 507-21-45","Острошицкий Городок","агрогородок Острошицкий Городок, ул. Совхозная, 13","27.701061","54.067511"
"1588","Отделение №500/5084","","+375 17 513-80-93","Ратомка","агрогородок Ратомка","27.346543","53.940991"
"1590","Отделение №500/5085","","+375 17 506-73-85","Самохваловичи","агрогородок Самохваловичи, ул. Калинина, 19а","27.501971","53.739479"
"1591","Отделение №500/5086","","+375 17 514-80-11","Михановичи","агрогородок Михановичи, ул. Советская, 15","27.696525","53.743788"
"1592","Отделение №500/5087","","+375 17 509-92-90","Ждановичи","агрогородок Ждановичи, ст. Ждановичи, 1","27.426374","53.947496"
"1593","Отделение №500/5088","","+375 17 506-11-32","Юбилейный","п. Юбилейный, ул. Коммунальная, 4","27.517117","53.819567"
"1594","Отделение №500/5089","","+375 17 504-42-77","Мачулищи","г.п. Мачулищи, ул. Молодежная, 2а","27.600437","53.780621"
"1596","Отделение №500/5090","","+375 17 517-82-91","Заславль","г. Заславль, ул. Рыночная, 6","27.2905","54.0038"
"1598","Отделение №500/5091","","+375 17 504-42-77","Шершуны","агрогородок Шершуны, ул. Савенко, 3","27.637211","53.951059"
"1599","Отделение №500/5092","","+375 17 503-07-24","Петришки","агрогородок Петришки, ул. Гагарина, 8","27.217661","54.071578"
"1600","Отделение №500/5093","","+375 17 501-06-77","Привольный","п. Привольный, ул. Мира, 17а","27.795067","53.795333"
"1602","Отделение №500/5094","","+375 17 513-09-91","Озерцо","агрогородок Озерцо, ул. Центральная, 29","27.392108","53.840956"
"1603","Отделение №500/5095","","+375 17 515-81-63","Большевик","агрогородок Большевик, ул. Южная, 4","27.569737","54.002428"
"1604","Отделение №500/5096","","+375 17 502-62-81","Новоселье","агрогородок Новоселье, ул. Центральная, 12","27.201186","53.916228"
"1605","Отделение №500/5097","","+375 17 265-45-39","Лесной","агрогородок Лесной, 16а","27.683796","54.003721"
"1606","Отделение №500/5098","","+375 17 502-31-04","Хатежино","агрогородок Хатежино, ул. Советская, 2","27.308039","53.912388"
"1607","Отделение №500/5099","Интернат пенсионеров","+375 17 511-39-80","Ждановичи","агрогородок Ждановичи","27.4392","53.947"
"1610","Отделение №500/5100","","+375 17 514-80-12","Заславль","г. Заславль, ул. Советская, 104в","27.266017","54.012367"
"1611","Отделение №500/5101","","+375 17 509-71-28","Аксаковщина","д. Аксаковщина","27.099907","53.952145"
"1614","Отделение №529/330","","+375 17 369-93-70","Минск","г. Минск, ул. Карбышева, 13/2","27.6372","53.951135"
"1615","Отделение №500/5104","","+375 17 513-68-27","Гатово","агрогородок Гатово, ул. Металлургическая, 16а","27.631583","53.782867"
"1617","Отделение №615/5246","","+375 17 955-25-44","Слуцк","г. Слуцк, ул. Ленина, 134-2","27.550358","53.025464"
"1622","Отделение №615/5247","","+375 17 957-86-22","Мелешки","агрогородок Мелешки, ул. Комсомольская, 1","27.719745","53.028"
"1626","Отделение №615/5249","","+375 17 953-49-68","Весея","агрогородок Весея, ул. Покровская, 3","27.672033","53.061233"
"1627","Отделение №615/5250","","+375 17 959-02-93","Греск","агрогородок Греск, ул. Пролетарская, 1Б","27.490792","53.168319"
"1629","Отделение №615/5251","","+375 17 959-41-50","Гольчичи","д. Гольчичи, ул. Центральная, 28","27.657033","53.14095"
"1633","Отделение №615/5252","","+375 17 955-60-87","Слуцк","г. Слуцк, ул. Ленина, 197-60","27.556276","53.03018"
"1634","Отделение №615/5253","","+375 17 957-82-36","Козловичи","агрогородок Козловичи, ул. Центральная, 18а","27.650717","52.998083"
"1637","Отделение №615/5255","","+375 17 957-34-66","Лядно","агрогородок Лядно, ул. Горького, 39","27.216064","52.990881"
"1638","Отделение №615/5256","","+375 17 954-51-28","Слуцк","г. Слуцк, ул. Тутаринова, 1Б-2","27.529633","53.006717"
"1640","Отделение №615/5257","","+375 17 957-41-34","Гацук","агрогородок Гацук, ул. Заводская","27.517983","53.331"
"1642","Отделение №615/5258","","+375 17 953-34-49","Слуцк","г. Слуцк, ул. Социалистическая, 178","27.591783","53.028583"
"1643","Отделение №615/5259","","+375 17 952-94-53","Слуцк","г. Слуцк, ул. Ленина, 211 А","27.561068","53.033689"
"1647","Обменный пункт №615/5260","Рынок","+375 17 954-92-04","Слуцк","г. Слуцк, ул. Мельничная, 6A","27.540972","53.021159"
"1649","Отделение №616/5188","","+375 17 756-35-72","Жодино","г. Жодино, пр. Мира, 8","28.315463","54.095032"
"1650","Отделение №616/5189","","+375 17 756-64-17","Жодино","г. Жодино, ул. Тимирязева, 15","28.31274","54.104635"
"1651","Отделение №616/5190","","+375 17 754-73-12","Жодино","г. Жодино, ул. Куприянова, 24","28.3631","54.098144"
"1653","Отделение №621/5196","","+375 17 763-76-22","Октябрьский","п. Октябрьский, ул. Почтовая, 4","28.198759","54.041017"
"1654","Отделение №616/5191","","+375 17 752-15-48","Жодино","г. Жодино, ул. Советская, 25","28.359503","54.108411"
"1656","Отделение №616/5192","","+375 17 756-51-02","Жодино","г. Жодино, ул. 8 марта, 9, к.1","28.299333","54.090649"
"1659","Отделение №621/5197","","+375 17 766-72-60","Усяж","п. Усяж, ул. Комсомольская, 3","28.002372","54.07533"
"1661","Отделение №621/5198","","+375 17 762-86-91","Смолевичи","г. Смолевичи, ул. Центральная, 12","28.060001","54.017302"
"1662","Отделение №621/5199","","+375 17 764-37-58","Заболотье","агрогородок Заболотье, ул. Купрейчика, 1а","28.061476","54.005703"
"1665","Обменный пункт №616/5193","Жодинский торговый центр","+375 17 756-41-19","Жодино","г. Жодино, пр. Ленина, 20","28.304548","54.097863"
"1668","Отделение №619/5140","","+375 17 974-62-56","Нарочь","агрогородок Нарочь, ул. Первомайская, 49","26.690917","54.936654"
"1669","Отделение №619/5143","","+375 17 973-66-72","Слобода","агрогородок Слобода, ул. Н. Осиненко, 5","27.38562","54.734707"
"1671","Отделение №619/5141","","+375 17 973-60-25","Занарочь","агрогородок Занарочь, ул. Октябрьская, 3","26.765517","54.80395"
"1673","Отделение №619/5135","","+375 17 974-23-43","Свирь","г.п. Свирь, ул. Гуриновича, 29","26.391433","54.8484"
"1674","Отделение №619/5144","","+375 17 973-26-46","Сырмеж","агрогородок Сырмеж, 91","26.600617","54.7747"
"1675","Отделение №619/5145","","+375 17 974-98-59","Нарочь","к.п. Нарочь, ул. Октябрьская, 11","26.706573","54.909643"
"1676","Отделение №619/5136","","+375 17 974-34-04","Кривичи","г.п. Кривичи, ул. К.Маркса, 8","27.288767","54.71045"
"1677","Отделение №619/5146","","+375 17 973-13-72","Будслав","агрогородок Будслав, ул. Советская, 28","27.460583","54.785167"
"1678","Отделение №619/5147","","+375 17 973-47-81","Княгинин","агрогородок Княгинин, ул. Первомайская, 1","27.168383","54.684383"
"1679","Отделение №619/5137","","+375 17 974-01-37","Комарово","д. Комарово, ул. Зеленая, 14","26.400183","54.9014"
"1680","Отделение №619/5138","","+375 17 974-90-17","Нарочь","к.п. Нарочь, ул. Ленинская, 11","26.701647","54.91452"
"1682","Отделение №619/5139","","+375 17 974-54-00","Нарочь","к.п. Нарочь, ул. Песчаная, 21","26.677933","54.903417"
"1683","Отделение №619/5142","","+375 17 974-51-46","Нарочь","к.п. Нарочь, ул. Туристская, 14","26.676255","54.891054"
"1686","Отделение №620/5262","","+375 17 705-73-91","Городея","г.п. Городея, ул. Крупской, 3","26.546429","53.312942"
"1687","Отделение №620/5263","","+375 17 705-61-30","Снов","агрогородок Снов, ул. Ленина, 10","26.401236","53.220996"
"1688","Отделение №620/5264","","+375 17 703-12-38","Лань","агрогородок Лань, ул. Советская, 7","26.68394","53.149177"
"1690","Отделение №620/5265","","+375 17 704-43-80","Высокая Липа","агрогородок Высокая Липа, ул. 50 Лет Октября, 1","26.475333","53.238222"
"1694","Отделение №620/5266","","+375 17 705-84-36","Городея","г.п. Городея, ул. Гагарина, 5а","26.515118","53.305609"
"1696","Отделение №620/5267","","+375 17 703-63-80","Оношки","агрогородок Оношки, ул. Коммунистическая, 2","26.473558","53.184584"
"1699","Отделение №623/5269","","+375 17 924-26-32","Положевичи","д. Положевичи, ул. Социалистическая, 25","28.429507","52.926264"
"1701","Отделение №623/5270","","+375 17 924-21-00","Щитковичи","п. Щитковичи, ул. Ленина, 43","27.977917","53.225967"
"1702","Отделение №623/5273","","+375 17 924-61-22","Дражно","д. Дражно, ул. Комсомольская, 11","28.124767","53.164567"
"1704","Отделение №623/5271","","+375 17 924-43-30","Языль","д. Языль, ул. Половчени, 2","27.970667","52.980267"
"1707","Отделение №623/5274","","+375 17 923-93-75","Старые Дороги","г. Старые Дороги, ул. Армейская, 10","28.238267","53.035533"
"1709","Отделение №624/5049","","+375 17 175-10-02","Столбцы","г. Столбцы, ул. Социалистическая, 97","26.754123","53.483309"
"1710","Отделение №624/5050","","+375 17 177-29-24","Новый Свержень","д. Новый Свержень, ул. Железнодорожная, 8","26.725971","53.460022"
"1711","Отделение №624/5051","","+375 17 173-62-21","Заречье","д. Заречье, ул. Юбилейная д.1","26.840191","53.590718"
"1712","Отделение №624/5052","","+375 17 173-06-92","Вишневец","агрогородок Вишневец, ул. Несвижская, 23","26.690496","53.350188"
"1713","Отделение №624/5053","","+375 17 174-72-48","Неман","п. Неман","26.66639","53.624061"
"1714","Отделение №624/5054","","+375 17 174-16-47","Миколаевщина","д. Миколаевщина","26.838883","53.40563"
